X,Y,OBJECTID,LRSDate,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,AccumulatedRouteMile,AADT,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,DirectionOfTravel,Location,GlobalID,ReportingYear
-122.888394587,46.5837012630001,2916,2021/12/31 08:00:00+00,005,005,,,71.120003,49000,,,,Bothways,At Milepost 71.05 A: BOTHWAYS UNDERCROSSING SR 508,{AE23AC0F-D97A-4118-80DE-ADDEC5C1664A},2021
-122.127919771,47.357986156,2917,2021/12/31 08:00:00+00,516,516,,,11.41,30000,,,,Bothways,After Milepost 11.13 A: LEFT INTERSECTION 156TH PL SE,{069ECE6E-D2E3-470D-B1BB-20B0EE6CAE15},2021
-123.053828396,46.6280914750001,2918,2021/12/31 08:00:00+00,006,006,,,46.970001,8300,,,,Bothways,After Milepost 46.96 A: LEFT INTERSECTION BUNKER CREEK RD,{B9C33EAE-CD27-41F2-823E-7FF6D1CB0586},2021
-117.347031643,47.670937952,2919,2021/12/31 08:00:00+00,290,290,,,3.1400001,6800,,,,Bothways,Before Milepost 3.22 A: BOTHWAYS INTERSECTION HAVANA ST,{91456648-2F87-4A4D-8166-03848D89FACA},2021
-122.23174221,47.3959336140001,2920,2021/12/31 08:00:00+00,167,167,,,22.360001,118000,,,,Bothways,Before Milepost 21.09 A: LEFT ON RAMP 84TH AVE SE,{F0A0B108-802B-4165-95C1-0D842BB8A418},2021
-117.041702597,47.69663179,2921,2021/12/31 08:00:00+00,090,090,,,297.51001,64000,,,,Bothways,"At Milepost 299.82 A: RIGHT ON RAMP SPOKANE BRIDGE RD,  LEFT OFF RAMP SPOKANE BRIDGE RD, END ROUTE",{B9863864-11B9-40F4-B74A-9A53445B1882},2021
-122.732128986,47.8898604300001,2922,2021/12/31 08:00:00+00,104,104,,,8.6800003,15000,3.8900001,4.9000001,0.72000003,Bothways,After Milepost 8.87 A: LEFT INTERSECTION SR 19-BEAVER VALLEY RD,{B244C0B4-76A5-4D3C-87CC-A7D16B10FF98},2021
-120.900149134,47.1877707840001,2923,2021/12/31 08:00:00+00,903,903,,,0.0099999998,2100,6.9499998,10.3,0.85000002,Bothways,"After Milepost 0.00 A: BOTHWAYS INTERSECTION SR 970, BEGIN ROUTE",{5E4BCD4D-5BB2-4EA4-9D26-305F0C268232},2021
-119.494113825,48.429357601,2924,2021/12/31 08:00:00+00,097,097,,,278.47,5600,6.1100001,3.47,0.56999999,Bothways,At Milepost 293.42 A: PERMANENT TRAFFIC RECORDER R068,{B159EEA5-CBFE-43AD-BCFF-C316900F0AF1},2021
-117.387911177,48.8571242240001,2925,2021/12/31 08:00:00+00,031,031,,,13.14,1300,,,,Bothways,After Milepost 13.13 A: LEFT INTERSECTION BOUNDARY RD,{000909B2-9D4C-40DF-98B3-00FAC05D5762},2021
-120.224488716,47.663404617,2926,2021/12/31 08:00:00+00,097AR,097,AR,,14.47,6300,,,,Bothways,After Milepost 214.29 A: LEFT INTERSECTION ENTIAT RIVER RD,{A9C958C5-1685-4B0E-9F99-5035BDFB275E},2021
-122.294014304,48.857669738,2927,2021/12/31 08:00:00+00,009,009,,,84.669998,2000,4.71,18.030001,3.4200001,Bothways,"After Milepost 85.10 A: RIGHT INTERSECTION SIPER RD,  LEFT INTERSECTION LIND RD",{7F03E991-44F8-4B64-8B0B-1D0F188980EF},2021
-119.084742303,46.2596559460001,2928,2021/12/31 08:00:00+00,395,395,,,30.07,28000,,,,Bothways,After Milepost 23.30 A: RIGHT ON RAMP SR 182,{6DEE9995-5AB3-4FF5-A850-CBCC978FD5D8},2021
-122.955866956,46.1471442770001,2929,2021/12/31 08:00:00+00,004,004,,,59.220001,21000,,,,Bothways,Before Milepost 59.24 A: RIGHT WYE CONNECTION NW NICHOLS BLVD,{E18BD6D9-D93F-41E4-B04A-4051ED135BFF},2021
-122.333560347,47.5267588820001,2930,2021/12/31 08:00:00+00,509,509,,,34.389999,40000,,,,Bothways,At Milepost 29.59 B: BOTHWAYS UNDERCROSSING CLOVERDALE ST,{CD94C741-7BEA-4E30-9945-B27B3229562E},2021
-122.12766987,47.1310260120001,2931,2021/12/31 08:00:00+00,162,162,,,13.51,6600,,,,Bothways,After Milepost 15.91 A: LEFT INTERSECTION SPRING SITE RD E,{AE7F6DD4-2C53-4B85-A692-FCED278725FB},2021
-122.281549949,48.1379331640001,2932,2021/12/31 08:00:00+00,531,531,,,0.1,1500,4.9499998,0.93000001,0.28999999,Bothways,"After Milepost 0.09 A: RIGHT INTERSECTION 156TH ST NW,  LEFT INTERSECTION ROSE RD",{D97EC535-758E-4104-9F5D-036D3D709288},2021
-122.381269227,48.45725399,2933,2021/12/31 08:00:00+00,020,020,,,57.07,28000,,,,Bothways,Before Milepost 57.52 A: BOTHWAYS INTERSECTION AVON ALLEN RD,{E27765D1-5882-4171-AE45-F59B2FA2774F},2021
-122.916531686,46.20560512,2934,2021/12/31 08:00:00+00,411,411,,,6.1599998,4900,3.3599999,1.42,0.20999999,Bothways,Before Milepost 6.17 A: LEFT INTERSECTION HAZEL DELL RD,{116FA5AF-69AB-478A-842D-5E400C3AD2A2},2021
-122.107971631,47.5693436660001,2935,2021/12/31 08:00:00+00,090,090,,,11.26,111000,,,,Bothways,Before Milepost 13.21 A: LEFT ON RAMP W LAKE SAMMAMISH PRKWY,{00D1D786-AD90-415B-BD94-07B1189C097D},2021
-117.231314558,47.122161562,2936,2021/12/31 08:00:00+00,027,027,,,38.009998,1200,7.23,2.99,0.41999999,Bothways,After Milepost 35.68 A: LEFT INTERSECTION HUME RD,{A6699D9C-2F67-40F6-8E67-8D68429CE3BE},2021
-119.475488175,46.250919282,2937,2021/12/31 08:00:00+00,224,224,,,0,6600,5.79,4.3200002,0.85000002,Bothways,"At Milepost 0.00 B: BOTHWAYS UNDERCROSSING SR 82 EB, BEGIN ROUTE",{30F26B25-797C-4796-BC31-5FD74F500ADC},2021
-117.690040908,47.6430939320001,2938,2021/12/31 08:00:00+00,002,002,,,265.10999,9100,,,,Bothways,After Milepost 273.18 A: BOTHWAYS INTERSECTION BROOKS RD,{515AA308-0C10-492C-9528-E8FD9C7FB4DC},2021
-117.167501011,46.7261291030001,2939,2021/12/31 08:00:00+00,270,270,,,3.2,15000,,,,Bothways,After Milepost 3.19 A: LEFT WYE CONNECTION STADIUM WAY,{E0FBC5A7-AA6A-467B-A931-603DD93838A4},2021
-124.263821397,47.8259521570001,2940,2021/12/31 08:00:00+00,101,101,,,177.91,2200,8.9099998,5.5,1.4400001,Bothways,After Milepost 178.49 A: RIGHT INTERSECTION UPPER HOH RD,{9416398A-1403-4BA7-A383-03579036AD51},2021
-122.489912586,47.15544156,2941,2021/12/31 08:00:00+00,005,005,,,126.82,142000,,,,Bothways,Before Milepost 126.77 A: LEFT ON RAMP S512677,{650408FB-6439-4630-8D6E-D85989B7FD05},2021
-122.379502243,47.811553383,2942,2021/12/31 08:00:00+00,524,524,,,0.13,6800,2.71,0.11,0,Bothways,"After Milepost 0.00 A: RIGHT INTERSECTION MAIN ST,  RIGHT INTERSECTION SR 524 SP3RDAVE (SPUR)",{461C842D-4E4E-4AB2-A313-EDE23CAD6728},2021
-123.161405811,47.3337329780001,2943,2021/12/31 08:00:00+00,101,101,,,336.04001,6600,,,,Bothways,After Milepost 337.00 A: LEFT INTERSECTION SR 106,{6C8F8412-CA93-4225-9DCD-ED3FF41048D8},2021
-118.663984604,48.6791753540001,2944,2021/12/31 08:00:00+00,021,021,,,165.33,1100,7.77,1.84,0,Bothways,"After Milepost 165.37 A: RIGHT INTERSECTION FISH HATCHERY RD,  LEFT INTERSECTION W CURLEW LAKE RD",{4004FC85-8650-4894-B2E7-51BF27C45748},2021
-122.702687291,45.8156108360001,2945,2021/12/31 08:00:00+00,501,501,,,11.88,17000,5.8899999,1.83,0.25999999,Bothways,"After Milepost 19.05 A: RIGHT ROUNDABOUT S 45TH AVE,  LEFT ROUNDABOUT N 45TH AVE",{11810F7D-884B-4003-B46C-EEC137B0D86E},2021
-122.217351765,47.479761534,2946,2021/12/31 08:00:00+00,900,900,,,3.96,17000,,,,Bothways,Before Milepost 9.90 A: BOTHWAYS INTERSECTION SR 167,{1E2C6724-8AE2-40B5-9C14-E407C15A6B77},2021
-122.320662749,47.677050567,2947,2021/12/31 08:00:00+00,005RL005EXP,005,RL,005EXP,5.1900001,34000,,,,Bothways,After Milepost 170.47 A: LEFT OFF RAMP SR 522 (REVERSIBLE),{68A87F9A-7E8F-4B93-8D90-2AC352C88BA8},2021
-119.262859551,47.1399222270001,2948,2021/12/31 08:00:00+00,017,017,,,46.43,19000,,,,Bothways,After Milepost 53.93 A: LEFT WYE CONNECTION SR 171,{9F582A4F-9F0F-49D8-AE14-479A50698012},2021
-122.594462109,45.6125782190001,2949,2021/12/31 08:00:00+00,014,014,,,3.9200001,66000,,,,Bothways,Before Milepost 3.92 A: LEFT ON RAMP LIESER RD,{CA13B73C-6E49-4EA0-9427-1BCDD8B48EDB},2021
-122.847887855,46.44275337,2950,2021/12/31 08:00:00+00,505,505,,,6.46,4200,,,,Bothways,After Milepost 6.45 A: BOTHWAYS INTERSECTION ST HELENS ST,{DF7781E6-9594-42BB-A3E7-697E7BEA2C6C},2021
-123.906483058,46.981084261,2951,2021/12/31 08:00:00+00,109,109,,,0.98000002,7200,3.97,1.54,0.16,Bothways,After Milepost 0.93 A: RIGHT INTERSECTION SPENCER ST,{08AEBB33-520C-4B4A-91EF-07ED16D4F568},2021
-117.996563892,46.30953572,2952,2021/12/31 08:00:00+00,012,012,,,362.89999,4700,10.84,7.1700001,1.71,Bothways,Before Milepost 366.10 A: LEFT INTERSECTION WAGON RD,{68E504E9-43BC-4BE1-B3F6-D7D02702DCCF},2021
-117.791164998,47.436596298,2953,2021/12/31 08:00:00+00,090LX25769,090,LX,25769,0.029999999,930,5.3200002,4.0700002,0.31,Bothways,"On LX RAMP (TYLER CHENEY HWY) After RIGHT OFF RAMP S125723,  LEFT ON RAMP R125797",{77466AF5-12BE-4118-9A32-7CB0CDDB4870},2021
-120.526705603,46.9710333370001,2954,2021/12/31 08:00:00+00,090,090,,,108.38,33000,,,,Bothways,Before Milepost 110.11 A: LEFT ON RAMP SR 82,{B98AB63E-EA2A-4AFA-8903-7867E577840D},2021
-117.364765775,46.880045329,2955,2021/12/31 08:00:00+00,195,195,,,35.959999,10000,,,,Bothways,"After Milepost 37.81 A: RIGHT INTERSECTION SR 272,  LEFT INTERSECTION CANYON ST",{EF16DFF6-A693-417F-85AB-1BE89E4FCA58},2021
-121.990663008,47.8656440840001,2956,2021/12/31 08:00:00+00,002,002,,,13.96,26000,,,,Bothways,After Milepost 13.87 A: BOTHWAYS INTERSECTION 179TH AVE SE,{B111D734-0BEC-4A54-AE67-2329CCD3CBF2},2021
-117.905839525,48.546415069,2957,2021/12/31 08:00:00+00,395,395,,,234.37,8100,2.76,0.70999998,0,Bothways,"Before Milepost 229.64 A: RIGHT INTERSECTION SR 20,  LEFT INTERSECTION 3RD AVE W",{E87F4F11-19FF-49B9-9392-1701946B7984},2021
-122.89791136,46.138049886,2958,2021/12/31 08:00:00+00,005,005,,,39.43,56000,,,,Bothways,"Before Milepost 39.44 A: LEFT ON RAMP SR 4, END DECREASING BRIDGE COWEEMAN RIVER",{84CADCD8-4086-4CE6-875F-44AC5E2579DD},2021
-122.197047515,47.4157170060001,2959,2021/12/31 08:00:00+00,515,515,,,3.0799999,27000,,,,Bothways,Before Milepost 3.12 A: BOTHWAYS INTERSECTION SE 208TH ST,{3DE0BA42-B679-4D20-851E-BF9354B70D26},2021
-123.807419058,46.9772507690001,2960,2021/12/31 08:00:00+00,012,012,,,0.34,27000,3.9400001,2.77,0.13,Bothways,After Milepost 0.33 A: BOTHWAYS INTERSECTION S NEWELL ST,{160C3051-53C3-43F0-B1D6-DF1F5601BD99},2021
-122.278933537,47.2023487220001,2961,2021/12/31 08:00:00+00,167,167,,,7.2199998,28000,,,,Bothways,At Milepost 5.98 A: BOTHWAYS UNDERCROSSING SR 512,{79D946BE-3976-4409-9446-005D19A7D81A},2021
-122.360905795,48.9637500810001,2962,2021/12/31 08:00:00+00,546,546,,,5.6599998,5000,5.9499998,4.4200001,1.39,Bothways,At Milepost 5.66 A: BEGIN BOTHWAYS BRIDGE SQUAW CREEK,{16FED4E5-173C-4384-AA2D-7BB9053AE47B},2021
-117.28398654,48.3053078410001,2963,2021/12/31 08:00:00+00,020,020,,,420.69,3100,,,,Bothways,Before Milepost 421.48 A: RIGHT INTERSECTION SR 211,{9BEC9611-D244-4B2A-93A8-51C011CC2EB7},2021
-119.248431987,46.261006077,2964,2021/12/31 08:00:00+00,182,182,,,5.6799998,70000,,,,Bothways,After Milepost 5.67 A: RIGHT ON RAMP SR 240*GEORGE WA WAY,{143476BE-D0AE-4A5A-A0F5-4C4747CC63FA},2021
-117.461253123,47.6422100130001,2965,2021/12/31 08:00:00+00,090,090,,,276.51001,86000,3.74,5.1700001,0.47999999,Bothways,At Milepost 278.80 A: PERMANENT TRAFFIC RECORDER R118,{BAB36892-D212-476D-9FF7-5BCDEF9F968A},2021
-124.005682645,46.3224501820001,2966,2021/12/31 08:00:00+00,101AR,101,AR,,0.029999999,5000,3.1600001,1.75,0.039999999,Bothways,After Milepost 9.43 A: LEFT WYE CONNECTION SR 101,{3969D275-85B0-4E99-8B55-EFD5BE2B9C47},2021
-120.687267938,47.135552508,2967,2021/12/31 08:00:00+00,097,097,,,129.5,2700,8.8299999,13.75,1.72,Bothways,Before Milepost 144.73 A: LEFT INTERSECTION BETTAS RD,{0EAB57AA-F987-48EC-B5F2-3E6E2A0D06CF},2021
-119.603245846,47.250189504,2968,2021/12/31 08:00:00+00,028,028,,,46.02,5300,5.0100002,4.0500002,0.73000002,Bothways,Before Milepost 41.96 A: LEFT ON RAMP SR 28 WB,{AAD2DF5A-20AE-458C-A7E3-BE5FF337C3B8},2021
-122.840631059,47.432696111,2969,2021/12/31 08:00:00+00,003,003,,,24.889999,18000,,,,Bothways,After Milepost 24.91 A: LEFT INTERSECTION SR 106,{692320B1-9C27-4132-B317-3E2AC207A9ED},2021
-117.399711657,47.5145664120001,2970,2021/12/31 08:00:00+00,195,195,,,83.269997,7600,,,,Bothways,"After Milepost 85.85 A: CENTER INTERSECTION MEDIAN XROAD,  LEFT INTERSECTION PARADISE RD",{C16372A6-E1A6-4E57-A799-106F5D1CF2D8},2021
-122.53948077,47.6796267870001,2971,2021/12/31 08:00:00+00,305,305,,,4.2800002,20000,2.98,1.66,0.43000001,Bothways,After Milepost 4.29 A: LEFT WYE CONNECTION W DAY RD,{A6CAD6AB-F332-4179-A989-9BE28AA2452B},2021
-122.682314512,47.708816966,2972,2021/12/31 08:00:00+00,003,003,,,48.970001,42000,,,,Bothways,After Milepost 49.01 A: RIGHT ON RAMP SR 308,{431E1562-E43F-428A-B646-B40F847F2C59},2021
-122.431935051,47.3085663800001,2973,2021/12/31 08:00:00+00,509,509,,,9.7700005,2600,2.21,0.43000001,0.029999999,Bothways,At Milepost 6.58 A: END BOTHWAYS BRIDGE DRY GULCH,{8A062BB4-B280-470E-94F2-9E845548EA64},2021
-120.473322861,46.584970765,2974,2021/12/31 08:00:00+00,024,024,,,0,22000,3.24,2.76,0.64999998,Bothways,"At Milepost 0.00 A: BEGIN BOTHWAYS BRIDGE SR 82, BEGIN ROUTE",{C6459C5C-C392-49F8-B172-61B79F1A9193},2021
-122.293855661,47.205083008,2975,2021/12/31 08:00:00+00,161,161,,,29.940001,25000,3.98,3.24,0.13,Bothways,Before Milepost 29.95 A: RIGHT ON RAMP SR 167 SB,{1AC084C3-C02E-4C51-B266-CBE868EEFAB8},2021
-122.143512105,48.188692556,2976,2021/12/31 08:00:00+00,530,530,,,2.77,16000,4.9099998,2.3900001,0.47,Bothways,After Milepost 19.71 A: RIGHT INTERSECTION 211TH PL NE,{18698C85-5D52-4016-958D-4A48E0574383},2021
-122.789014693,48.0415078770001,2977,2021/12/31 08:00:00+00,019,019,,,11.62,16000,3.95,1.5599999,0.039999999,Bothways,After Milepost 11.61 A: RIGHT INTERSECTION IRONDALE RD,{9F78F93D-ADF1-4FF9-9547-BF44DF4A655A},2021
-122.623451086,47.4266013320001,2978,2021/12/31 08:00:00+00,016,016,,,17.629999,55000,,,,Bothways,Before Milepost 19.72 A: LEFT ON RAMP SE BURLEY-OLALLA RD,{70C1663D-A99B-4BCC-AE3B-73F0E652BA76},2021
-121.981167623,47.1994134,2979,2021/12/31 08:00:00+00,410,410,,,15.99,11000,,,,Bothways,"After Milepost 24.82 A: RIGHT ENTRANCE/EXIT SHOPPING CENTER,  LEFT INTERSECTION SR 164",{867D4585-9B9E-4F96-A710-D172E2E26727},2021
-122.485550743,46.534243132,2980,2021/12/31 08:00:00+00,012,012,,,86.610001,5500,,,,Bothways,"Before Milepost 86.88 A: RIGHT INTERSECTION WILLIAMS ST,  LEFT INTERSECTION SR 122-HARMONY RD",{F8783E63-6F8A-4BFD-A6CE-FCF6381BC905},2021
-117.495589298,47.624160095,2981,2021/12/31 08:00:00+00,090,090,,,274.48001,49000,,,,Bothways,After Milepost 276.76 A: LEFT OFF RAMP GROVE RD*GEIGER BLVD,{7A0EC064-9BD9-4C17-8BED-111DFB61BA6B},2021
-117.180737812,46.730958851,2982,2021/12/31 08:00:00+00,027,027,,,2.4200001,19000,1.88,0.5,0.14,Bothways,After Milepost 0.01 A: LEFT WYE CONNECTION SR 270-DAVIS WAY,{8A83FC72-76F7-4005-8B0C-E285A888FB02},2021
-122.601010313,45.68755012,2983,2021/12/31 08:00:00+00,205,205,,,6.9499998,71000,,,,Bothways,After Milepost 33.53 A: RIGHT ON RAMP NE PADDEN PKWY,{AB4FCF8D-6CED-48B1-8B92-5C47FA80D779},2021
-123.885740433,46.980790256,2984,2021/12/31 08:00:00+00,101,101,,,87.25,15000,,,,Bothways,Before Milepost 87.66 A: LEFT INTERSECTION SR 109,{923A866D-1028-4B4F-9BEB-C9860099DF87},2021
-122.543357282,47.126446178,2985,2021/12/31 08:00:00+00,005,005,,,123.58,131000,,,,Bothways,At Milepost 123.52 A: BOTHWAYS UNDERCROSSING THORNE LN,{12074D0A-DED0-4FF6-992A-940484A63F34},2021
-122.144734256,47.7825825240001,2986,2021/12/31 08:00:00+00,522,522,,,14.05,29000,,,,Bothways,At Milepost 14.09 A: BOTHWAYS UNDERCROSSING SR 9,{5B82678B-73C7-444B-9999-446C7D7E66FA},2021
-122.143353787,47.8049663740001,2987,2021/12/31 08:00:00+00,009,009,,,1.58,29000,,,,Bothways,After Milepost 1.57 A: BOTHWAYS INTERSECTION SR 524-MALTBY RD,{F6FDB2A8-BDA1-4B12-AF25-3007103CF12C},2021
-120.090829271,47.839665445,2988,2021/12/31 08:00:00+00,097AR,097,AR,,30.59,5000,,,,Bothways,Before Milepost 230.43 A: LEFT INTERSECTION SR 971-SO LK SHORE RD,{C216E051-9012-4C2A-B33C-C2E535E6EEBB},2021
-122.226141443,48.5284005770001,2989,2021/12/31 08:00:00+00,009,009,,,58.060001,5400,6.3099999,4.8400002,1.23,Bothways,After Milepost 58.41 A: LEFT INTERSECTION BASSETT RD,{511EEB71-4CFB-43DF-89E5-009FA9804921},2021
-119.134292022,46.2282505640001,2990,2021/12/31 08:00:00+00,395,395,,,25.83,66000,,,,Bothways,Before Milepost 19.08 A: LEFT CENTER ON RAMP LEWIS ST,{191B6F9B-43D5-4119-9D9E-47C94CD096BB},2021
-123.73450139,46.3543432770001,2991,2021/12/31 08:00:00+00,004,004,,,8.5500002,1600,,,,Bothways,After Milepost 8.54 A: LEFT INTERSECTION SALMON CREEK RD,{90B05D36-5F14-446E-B2AA-39BCE451D271},2021
-122.334397784,47.5299121560001,2992,2021/12/31 08:00:00+00,509,509,,,34.619999,57000,,,,Bothways,After Milepost 29.81 B: LEFT OFF RAMP 1ST AVE S,{39ABC141-8B04-44F2-9519-60250C838E33},2021
-122.313525851,47.289262712,2993,2021/12/31 08:00:00+00,161,161,,,36.220001,38000,,,,Bothways,Before Milepost 36.23 A: RIGHT WYE CONNECTION SR 18,{FDA9A59D-E0C5-4D8C-8E33-849D0563DDA5},2021
-122.238143473,48.1520235780001,2994,2021/12/31 08:00:00+00,531,531,,,4.0799999,9200,,,,Bothways,After Milepost 4.07 A: RIGHT INTERSECTION FORTY FIVE RD,{03A9BD96-837B-47C8-B365-4020F7253F88},2021
-122.247413754,48.5048958960001,2995,2021/12/31 08:00:00+00,020,020,,,64.360001,10000,3.03,0.85000002,0.050000001,Bothways,Before Milepost 64.81 A: RIGHT INTERSECTION SR 9,{E03EBFB7-DE85-47CE-B001-81A864ACD677},2021
-122.905049104,46.184570519,2996,2021/12/31 08:00:00+00,411,411,,,4.5700002,13000,,,,Bothways,"Before Milepost 4.58 A: RIGHT INTERSECTION LEXINGTON BRIDGE DR,  LEFT INTERSECTION SPARKS DR",{A41D71FF-DDD5-4852-B514-8CFC2A27D961},2021
-122.180869659,47.5797802340001,2997,2021/12/31 08:00:00+00,090,090,,,7.6999998,82000,,,,Bothways,After Milepost 9.63 A: LEFT OFF RAMP BELLEVUE WAY SE,{BC593E3F-E3C1-432F-B34A-67B550D1B889},2021
-117.141567829,47.4501234370001,2998,2021/12/31 08:00:00+00,027,027,,,71.260002,4900,4.4099998,2.74,1.03,Bothways,After Milepost 68.95 A: RIGHT INTERSECTION SR 278-EMMA ST,{62EDDAC3-6B57-4163-896B-4B0ABC4DD8CF},2021
-119.4904315,46.2724584010001,2999,2021/12/31 08:00:00+00,225,225,,,1.96,5600,,,,Bothways,After Milepost 1.94 A: LEFT INTERSECTION OLD INLD EMP HWY-HAZL AV,{B5A63034-F7D5-487C-8468-94B46203969A},2021
-117.937737498,47.6607297900001,3000,2021/12/31 08:00:00+00,002,002,,,253.02,5100,,,,Bothways,"After Milepost 261.09 A: RIGHT INTERSECTION SR 231,  LEFT INTERSECTION SPRINKLE RD",{EA52196E-5A9E-47D3-A040-C2DA3982B85B},2021
-119.474610308,46.912715845,3001,2021/12/31 08:00:00+00,262,262,,,3.46,760,,,,Bothways,Before Milepost 3.47 A: BOTHWAYS INTERSECTION 12 SE RD,{DB58BB6D-2D2D-4DD7-A153-F92E203AC90E},2021
-124.013777019,48.0713870320001,3002,2021/12/31 08:00:00+00,101,101,,,215.78,2900,11.57,5.0700002,1.91,Bothways,Before Milepost 216.37 A: RIGHT INTERSECTION FS RD #2918,{D01144B4-E0FB-4D47-84D7-44CAAA807400},2021
-122.47959984,47.163119436,3003,2021/12/31 08:00:00+00,005,005,,,127.54,105000,,,,Bothways,At Milepost 127.48 A: BOTHWAYS UNDERCROSSING SR 512,{36F910FF-4084-4809-80B0-306D4D7C13C8},2021
-122.292614152,47.8209765,3004,2021/12/31 08:00:00+00,524,524,,,4.75,30000,,,,Bothways,"Before Milepost 4.64 A: RIGHT INTERSECTION SR 524SPCEDRWY (SPUR),  LEFT INTERSECTION 44TH AVE W",{542953ED-6CFC-4F6B-9D5E-E9EE09A2DBDE},2021
-120.323448852,47.4770487120001,3005,2021/12/31 08:00:00+00,097AR,097,AR,,0.34999999,12000,,,,Bothways,After Milepost 200.17 A: LEFT OFF RAMP SR 2 WB,{AB0C83D0-B299-4530-8D96-D2A0AC02B530},2021
-118.604194214,48.8799727970001,3006,2021/12/31 08:00:00+00,021,021,,,180.87,670,8.29,1.76,0,Bothways,"After Milepost 180.91 A: RIGHT INTERSECTION BOULDER CREEK RD,  LEFT INTERSECTION KETTLE RIVER RD",{7F34817F-82EC-49A1-97AD-EC5C66BF2A80},2021
-117.467756957,46.702520006,3007,2021/12/31 08:00:00+00,194,194,,,0.0099999998,350,6.6900001,5.2800002,14.61,Bothways,"After Milepost 0.00 A: RIGHT INTERSECTION ALMOTA RD,  LEFT INTERSECTION PORT OF ALMOTA, BEGIN ROUTE",{2574B7BE-49CD-4811-9EA0-C185D7A2F0F5},2021
-122.399555992,45.5841931210001,3008,2021/12/31 08:00:00+00,500,500,,,21.33,3300,,,,Bothways,After Milepost 19.48 A: RIGHT INTERSECTION SE EVERETT ST,{77E6E614-04B0-4573-B0EC-9265FC68E143},2021
-117.69059252,47.5040657700001,3009,2021/12/31 08:00:00+00,902,902,,,0,1700,3.8299999,1.6799999,0.20999999,Bothways,"At Milepost 0.00 A: BEGIN BOTHWAYS BRIDGE SR 90, BEGIN ROUTE",{475CCAB6-0039-4957-914E-277690D5BFBC},2021
-122.330305397,47.6078081530001,3010,2021/12/31 08:00:00+00,005RL005EXP,005,RL,005EXP,0.31999999,21000,,,,Bothways,Before Milepost 165.62 A: RIGHT ON RAMP 5TH*COLUMBIA(REVERSIBLE),{53AF2584-C9A8-482E-BA01-8FFEE5CAC262},2021
-119.364767238,47.619534894,3011,2021/12/31 08:00:00+00,017,017,,,90.690002,750,9.8199997,17.67,4.1599998,Bothways,"After Milepost 98.30 A: BOTHWAYS INTERSECTION SR 2, END COINCIDENT",{1B5DFF5A-4C0B-46C9-9F25-D5FFE58AE6A5},2021
-122.249082955,45.559649059,3012,2021/12/31 08:00:00+00,014,014,,,21.52,5300,4.9299998,5.2800002,0.47,Bothways,At Milepost 21.77 A: CLARK/SKAMANIA COUNTY LINE,{558508F9-3BEB-451C-8EDE-736D89BB8BAE},2021
-122.813822019,46.438120628,3013,2021/12/31 08:00:00+00,505,505,,,8.3299999,1600,10.74,5.5500002,1.23,Bothways,After Milepost 8.32 A: BOTHWAYS INTERSECTION KANGAS RD,{9C9841C0-AB01-42ED-B638-39F0AE0D4832},2021
-122.840906793,47.4326135060001,3014,2021/12/31 08:00:00+00,106,106,,,20.08,6700,4.1799998,0.67000002,0.059999999,Bothways,"Before Milepost 20.09 A: BOTHWAYS INTERSECTION SR 3, END ROUTE",{C405A37B-3017-41D0-AFAA-C61C5AB49D02},2021
-118.907770099,46.056269231,3015,2021/12/31 08:00:00+00,012,012,,,304.87,5600,,,,Bothways,Before Milepost 307.66 A: RIGHT INTERSECTION SR 730 SPWALULA (SPUR),{2CA47E1D-0255-4789-8D5D-A93A0E126CCA},2021
-121.396823531,47.396784843,3016,2021/12/31 08:00:00+00,090LX05469,090,LX,05469,0.059999999,620,,,,Bothways,On LX RAMP (ROCKY RUN RD) After LEFT WYE CONNECTION S505443,{AC82DEA1-D537-4BC5-8AC7-FB79FE606751},2021
-120.927832245,47.189272353,3017,2021/12/31 08:00:00+00,090,090,,,82.900002,32000,,,,Bothways,After Milepost 84.61 A: RIGHT ON RAMP OAKES AVE,{BA9CD5D4-8F77-433A-AFA6-890663E1037F},2021
-122.120985823,47.6737384360001,3018,2021/12/31 08:00:00+00,202,202,,,7,19000,,,,Bothways,After Milepost 6.99 A: LEFT INTERSECTION NE 79TH ST,{AC685DC7-40C0-470F-A6D2-3003E109CC5C},2021
-121.830770163,47.8580451220001,3019,2021/12/31 08:00:00+00,002,002,,,21.66,23000,,,,Bothways,"After Milepost 21.57 A: RIGHT INTERSECTION FERN BLUFF RD,  LEFT INTERSECTION OLD OWEN RD",{03D097AB-FF7A-4E1E-97C7-2298F8FF7CD1},2021
-122.282189795,47.863931882,3020,2021/12/31 08:00:00+00,099,099,,,43.77,30000,,,,Bothways,Before Milepost 50.21 A: LEFT WYE CONNECTION 148TH ST SW,{4145895E-7950-4491-9876-E719DFA908A8},2021
-119.082549441,46.238459322,3021,2021/12/31 08:00:00+00,397,397,,,21.34,10000,,,,Bothways,"After Milepost 21.33 A: RIGHT INTERSECTION E BROADWAY ST,  LEFT ENTRANCE/EXIT BUSINESS",{01D8AB1F-CFD1-441D-9512-1A82BCFCF204},2021
